NUMC_ID,NUMC_CODE,NAMC_TERM_WORD,NATIVE_TERM,SECTION,ICD_Code,ICD_Title,Similarity_Score
621,F-23,Dubayla al-Mi‘da/ Khurāj al-Mi‘da,دبيلة المعدة/ خراج المعدة,Unani,1C30.2,Typhus fever due to Rickettsia typhi,0.22139564139518939
621,F-23,Dubayla al-Mi‘da/ Khurāj al-Mi‘da,دبيلة المعدة/ خراج المعدة,Unani,1C31.Z,"Spotted fever, unspecified",0.22139564139518939
621,F-23,Dubayla al-Mi‘da/ Khurāj al-Mi‘da,دبيلة المعدة/ خراج المعدة,Unani,1C1J,Relapsing fever,0.22139564139518939
622,F-24,Qarḥa wa Buthūr al-Mi‘da,قرحة و بثور المعدة,Unani,XA7UE1,Gastric corpus,0.3206680250692054
622,F-24,Qarḥa wa Buthūr al-Mi‘da,قرحة و بثور المعدة,Unani,XA6P89,Gastric pylorus,0.3206680250692054
622,F-24,Qarḥa wa Buthūr al-Mi‘da,قرحة و بثور المعدة,Unani,DA40.3,Gastric diverticulum,0.3206680250692054
623,F-25,Qarāqir al-Mi‘da,قراقر المعدة,Unani,XE59W,Sound equipment,0.32688283996582757
623,F-25,Qarāqir al-Mi‘da,قراقر المعدة,Unani,QB51.3,Presence of otological or audiological implants,0.251872250671347
623,F-25,Qarāqir al-Mi‘da,قراقر المعدة,Unani,QB51.0,Presence of a neurostimulator,0.251872250671347
624,F-26,Nafkh al-Mi‘da,نفخ المعدة,Unani,XA6GV0,Abdomen,0.39347057990602774
624,F-26,Nafkh al-Mi‘da,نفخ المعدة,Unani,MD81.3,Acute abdomen,0.3293105125832815
624,F-26,Nafkh al-Mi‘da,نفخ المعدة,Unani,XA0U66,Upper abdomen,0.28906650370847486
625,F-27,Kathra al-Jushā’,كثرة الجشاء,Unani,MD91,Belching,0.18970010662371634
625,F-27,Kathra al-Jushā’,كثرة الجشاء,Unani,XE59W,Sound equipment,0.1706084143154749
625,F-27,Kathra al-Jushā’,كثرة الجشاء,Unani,XE1FH,Expulsion of device,0.1669304937627015
626,F-28,Kathra al-Tathā’ub,كثرة التثاوب,Unani,XE0QB,Known inherent risk of device,0.2680344758560894
626,F-28,Kathra al-Tathā’ub,كثرة التثاوب,Unani,MD11.D,Yawning,0.19831085911544014
626,F-28,Kathra al-Tathā’ub,كثرة التثاوب,Unani,SP95,Excessive yawning disorder (TM2),0.18146300776480956
627,F-29,Kathra al-Tamaṭṭī,كثرة التمطى,Unani,XA0TL0,Body of third lumbar vertebra,0.16144238379078982
627,F-29,Kathra al-Tamaṭṭī,كثرة التمطى,Unani,XE8W8,"Body powder, talc",0.16144238379078982
627,F-29,Kathra al-Tamaṭṭī,كثرة التمطى,Unani,4A41.2Z,"Inclusion body myopathy, unspecified",0.16144238379078982
628,F-30,Iḥtibās al-Jushā’,احتباس الجشاء,Unani,SS2E,Suppression of flatus pattern (TM2),0.344535250090295
628,F-30,Iḥtibās al-Jushā’,احتباس الجشاء,Unani,MF50.3,Retention of urine,0.3355871626661671
628,F-30,Iḥtibās al-Jushā’,احتباس الجشاء,Unani,SC21,Vaginal flatus disorder (TM1),0.25884325660145685
629,F-31,Qay’,قي,Unani,2B58.2,Leiomyosarcoma of stomach,0.2933601099440598
629,F-31,Qay’,قي,Unani,DA43.1,Angiodysplasia of stomach,0.2933601099440598
629,F-31,Qay’,قي,Unani,XA7MC7,Stomach,0.2933601099440598
630,F-31.1,Qay’ Shirkī,قي شركي,Unani,KD3C.Z,"Vomiting in newborn, unspecified",0.49692046831879044
630,F-31.1,Qay’ Shirkī,قي شركي,Unani,KD3C.Y,Other specified vomiting in newborn,0.49692046831879044
630,F-31.1,Qay’ Shirkī,قي شركي,Unani,KD3C,Vomiting in newborn,0.49692046831879044
631,F-31.2,Qay’ Buḥrānī,قي بحراني,Unani,9C83.13,Oculogyric crisis,0.5537111741439875
631,F-31.2,Qay’ Buḥrānī,قي بحراني,Unani,5A74.1,Adrenal crisis,0.5537111741439875
631,F-31.2,Qay’ Buḥrānī,قي بحراني,Unani,9C61.25,Glaucomato-cyclitic crisis,0.5537111741439875
632,F-31.3,Qay’ Dīdānī,قي ديداني,Unani,SQ50,Worm infestation disorder (TM2),0.6223199616931423
632,F-31.3,Qay’ Dīdānī,قي ديداني,Unani,XN857,Infestation by beetle,0.5619723634855174
632,F-31.3,Qay’ Dīdānī,قي ديداني,Unani,1G0Z,Infestation by unknown or unspecified ectoparasite,0.5619723634855174
633,F-31.4,Qay’ al-Dam,قي الدم,Unani,DA43.1,Angiodysplasia of stomach,0.41975284541806934
633,F-31.4,Qay’ al-Dam,قي الدم,Unani,XA7MC7,Stomach,0.41975284541806934
633,F-31.4,Qay’ al-Dam,قي الدم,Unani,2B58.2,Leiomyosarcoma of stomach,0.41975284541806934
634,F-32,Tahawwu‘,تهوع,Unani,XA7MC7,Stomach,0.3904892856711479
634,F-32,Tahawwu‘,تهوع,Unani,2B58.2,Leiomyosarcoma of stomach,0.3904892856711479
634,F-32,Tahawwu‘,تهوع,Unani,DA43.1,Angiodysplasia of stomach,0.3904892856711479
635,F-33,Ghathayān,غثيان,Unani,VD42.0,Getting all needed housework done [WHODAS],0.38353322261245804
635,F-33,Ghathayān,غثيان,Unani,GB06.01,Irritant balanoposthitis,0.3099303482744944
635,F-33,Ghathayān,غثيان,Unani,XM53Q7,Cathartic irritant,0.3099303482744944
636,F-34,Taqallub al-Nafas,تقلب النفس,Unani,MD90.0,Nausea,0.592431602101873
636,F-34,Taqallub al-Nafas,تقلب النفس,Unani,MD90,Nausea or vomiting,0.4408793931687498
636,F-34,Taqallub al-Nafas,تقلب النفس,Unani,SM3H,Nausea disorder (TM2),0.38404990662232263
637,F-35,Injimād al-Dam fi’l Mi‘da,انجماد الدم في المعدة,Unani,KA88,Disseminated intravascular coagulation of fetus or newborn,0.5023711967334725
637,F-35,Injimād al-Dam fi’l Mi‘da,انجماد الدم في المعدة,Unani,XE49W,Coagulation in device or device ingredient,0.5023711967334725
637,F-35,Injimād al-Dam fi’l Mi‘da,انجماد الدم في المعدة,Unani,3B20,Disseminated intravascular coagulation,0.5023711967334725
638,F-36,Injimād al-Laban fi’l Mi‘da,انجماد اللبن في المعدة,Unani,XE49W,Coagulation in device or device ingredient,0.4029960370558853
638,F-36,Injimād al-Laban fi’l Mi‘da,انجماد اللبن في المعدة,Unani,KA88,Disseminated intravascular coagulation of fetus or newborn,0.4029960370558853
638,F-36,Injimād al-Laban fi’l Mi‘da,انجماد اللبن في المعدة,Unani,3B20,Disseminated intravascular coagulation,0.4029960370558853
639,F-37,Tahalhul al-Mi‘da,تهلهل المعدة,Unani,2B58.2,Leiomyosarcoma of stomach,0.2990078804981658
639,F-37,Tahalhul al-Mi‘da,تهلهل المعدة,Unani,XA7MC7,Stomach,0.2990078804981658
639,F-37,Tahalhul al-Mi‘da,تهلهل المعدة,Unani,DA43.1,Angiodysplasia of stomach,0.2990078804981658
640,F-38,Fuwāq,فواق,Unani,DA43.1,Angiodysplasia of stomach,0.39198922150061094
640,F-38,Fuwāq,فواق,Unani,2B58.2,Leiomyosarcoma of stomach,0.39198922150061094
640,F-38,Fuwāq,فواق,Unani,XA7MC7,Stomach,0.39198922150061094
641,F-38.1,Fuwāq Rīḥī,فواق ريحي,Unani,MD11.6,Hiccough,0.4440890812058983
641,F-38.1,Fuwāq Rīḥī,فواق ريحي,Unani,SM74,Hiccough disorder (TM2),0.3181202931853665
641,F-38.1,Fuwāq Rīḥī,فواق ريحي,Unani,DA43.1,Angiodysplasia of stomach,0.28582204019593266
642,F-39,Inqilāb al-Mi‘da,انقلاب المعدة,Unani,XN5V8,Ancylostoma duodenal,0.3046618227253345
642,F-39,Inqilāb al-Mi‘da,انقلاب المعدة,Unani,DA21.21,Hypotensive peristalsis,0.3046618227253345
642,F-39,Inqilāb al-Mi‘da,انقلاب المعدة,Unani,XM3EZ0,Nucleoside and nucleotide reverse transcriptase inhibitors,0.3046618227253345
643,F-40,Karb al-Mi‘da,كرب المعدة,Unani,XA7MC7,Stomach,0.42096536492130116
643,F-40,Karb al-Mi‘da,كرب المعدة,Unani,2B58.2,Leiomyosarcoma of stomach,0.42096536492130116
643,F-40,Karb al-Mi‘da,كرب المعدة,Unani,DA43.1,Angiodysplasia of stomach,0.42096536492130116
644,F-41,Ikhtilāj al-Mi‘da,اختلاج المعدة,Unani,XA7MC7,Stomach,0.4772877367783205
644,F-41,Ikhtilāj al-Mi‘da,اختلاج المعدة,Unani,2B58.2,Leiomyosarcoma of stomach,0.4772877367783205
644,F-41,Ikhtilāj al-Mi‘da,اختلاج المعدة,Unani,DA43.1,Angiodysplasia of stomach,0.4772877367783205
645,F-42,Waja‘ al-Fuwād,وجع الفواد,Unani,DA22,Gastro-oesophageal reflux disease,0.39463351768091887
645,F-42,Waja‘ al-Fuwād,وجع الفواد,Unani,DA22.Z,"Gastro-oesophageal reflux disease, unspecified",0.39463351768091887
645,F-42,Waja‘ al-Fuwād,وجع الفواد,Unani,KB80,Gastro-oesophageal reflux disease in newborn,0.39463351768091887
646,F-43,Ḥurqa al-Mi‘da,حرقة المعدة,Unani,DA43.1,Angiodysplasia of stomach,0.3427710357601195
646,F-43,Ḥurqa al-Mi‘da,حرقة المعدة,Unani,2B58.2,Leiomyosarcoma of stomach,0.3427710357601195
646,F-43,Ḥurqa al-Mi‘da,حرقة المعدة,Unani,XA7MC7,Stomach,0.3427710357601195
647,F-44,Ḥikka al-Mi‘da,حكة المعدة,Unani,XA7MC7,Stomach,0.4059332918599864
647,F-44,Ḥikka al-Mi‘da,حكة المعدة,Unani,2B58.2,Leiomyosarcoma of stomach,0.4059332918599864
647,F-44,Ḥikka al-Mi‘da,حكة المعدة,Unani,DA43.1,Angiodysplasia of stomach,0.4059332918599864
648,F-45,Istirkhā’ al-Mi‘da,استرخاء المعدة,Unani,2B58.2,Leiomyosarcoma of stomach,0.5224306527786217
648,F-45,Istirkhā’ al-Mi‘da,استرخاء المعدة,Unani,XA7MC7,Stomach,0.5224306527786217
648,F-45,Istirkhā’ al-Mi‘da,استرخاء المعدة,Unani,DA43.1,Angiodysplasia of stomach,0.5224306527786217
649,F-46,Tashannuj al-Mi‘da,تشنج المعدة,Unani,9D01.2,Spasm of accommodation,0.4686362428807578
649,F-46,Tashannuj al-Mi‘da,تشنج المعدة,Unani,9C83.1Z,"Spasm of conjugate gaze, unspecified",0.4686362428807578
649,F-46,Tashannuj al-Mi‘da,تشنج المعدة,Unani,9C83.1Y,Other specified spasm of conjugate gaze,0.4686362428807578
650,F-47,Ṣalāba al-Mi‘da/ Jus’a al-Mi‘da,صلابة المعدة/ جسأة المعدة,Unani,2B58.2,Leiomyosarcoma of stomach,0.26846342259166184
650,F-47,Ṣalāba al-Mi‘da/ Jus’a al-Mi‘da,صلابة المعدة/ جسأة المعدة,Unani,XA7MC7,Stomach,0.26846342259166184
650,F-47,Ṣalāba al-Mi‘da/ Jus’a al-Mi‘da,صلابة المعدة/ جسأة المعدة,Unani,DA43.1,Angiodysplasia of stomach,0.26846342259166184
651,F-48,Taṣaghghur al-Mi‘da,تصغر المعدة,Unani,DA40.1,"Gastric fistula, acquired",0.38056673896159576
651,F-48,Taṣaghghur al-Mi‘da,تصغر المعدة,Unani,LC80,Congenital adrenal hypoplasia,0.36437460479860134
651,F-48,Taṣaghghur al-Mi‘da,تصغر المعدة,Unani,ED55.0,Acquired palmoplantar keratodermas,0.36029008974961435
652,F-49,Kharq al-Mi‘da,خرق المعدة,Unani,KB84,Postnatal isolated ileal perforation,0.6886128582780244
652,F-49,Kharq al-Mi‘da,خرق المعدة,Unani,KB87.2,Meconium ileus without perforation,0.6886128582780244
652,F-49,Kharq al-Mi‘da,خرق المعدة,Unani,NB91.63,Perforation of duodenum,0.6886128582780244
653,F-50,Ḍu‘f al-Kabid,ضعف الكبد,Unani,XE2B3,Power problem,0.43725605312975513
653,F-50,Ḍu‘f al-Kabid,ضعف الكبد,Unani,XE1EU,Power sports,0.43725605312975513
653,F-50,Ḍu‘f al-Kabid,ضعف الكبد,Unani,XE7RB,Power fluctuation in device,0.43725605312975513
654,F-51,Sū’ Mizāj-i-Kabid,سوء مزاج كبد,Unani,XM42L5,Creosol (compound),0.20292472960872618
654,F-51,Sū’ Mizāj-i-Kabid,سوء مزاج كبد,Unani,XM40D1,"Rhubarb tincture, compound",0.20292472960872618
654,F-51,Sū’ Mizāj-i-Kabid,سوء مزاج كبد,Unani,XM0KG9,Polishing compound,0.20292472960872618
655,F-52,Sudad al-Kabid,سدد الكبد,Unani,SF5Z,"Liver system patterns (TM1), unspecified",0.48149140794206025
655,F-52,Sudad al-Kabid,سدد الكبد,Unani,XM7113,Liver extract,0.48149140794206025
655,F-52,Sudad al-Kabid,سدد الكبد,Unani,XM9GC7,Liver fraction 1,0.48149140794206025
656,F-53,Nafkh wa Riyāḥ al-Kabid,نفخ ورياح الكبد,Unani,XA1NT7,Ligamentum teres of the Liver,0.5379500192291723
656,F-53,Nafkh wa Riyāḥ al-Kabid,نفخ ورياح الكبد,Unani,2B56.3,Angiosarcoma of liver,0.5379500192291723
656,F-53,Nafkh wa Riyāḥ al-Kabid,نفخ ورياح الكبد,Unani,XA13D3,Quadrate lobe of liver,0.5379500192291723
657,F-54,Waja‘ al-Kabid/ Kubād,وجع الكبد/ كباد,Unani,SF5Z,"Liver system patterns (TM1), unspecified",0.5955986073820629
657,F-54,Waja‘ al-Kabid/ Kubād,وجع الكبد/ كباد,Unani,XM25P4,Liver hydrolysate,0.5955986073820629
657,F-54,Waja‘ al-Kabid/ Kubād,وجع الكبد/ كباد,Unani,XM9GC7,Liver fraction 1,0.5955986073820629
658,F-55,Sharqa al-Kabid,شرقة الكبد,Unani,XS2E,Severe pain,0.32171017761448506
658,F-55,Sharqa al-Kabid,شرقة الكبد,Unani,XE2BH,Fittings or pipes for steam,0.31770641931189697
658,F-55,Sharqa al-Kabid,شرقة الكبد,Unani,1D22,Severe dengue,0.31138265984292984
659,F-56,Waram al-Kabid,ورم الكبد,Unani,XM9GC7,Liver fraction 1,0.37192593042478644
659,F-56,Waram al-Kabid,ورم الكبد,Unani,SF5Z,"Liver system patterns (TM1), unspecified",0.37192593042478644
659,F-56,Waram al-Kabid,ورم الكبد,Unani,XA13D3,Quadrate lobe of liver,0.37192593042478644
660,F-56.1,Waram al-Kabid Ṣafrāwī,ورم الكبد صفراوي,Unani,XN1EZ,Hepatitis C virus,0.23429921092073505
660,F-56.1,Waram al-Kabid Ṣafrāwī,ورم الكبد صفراوي,Unani,XM7LD1,Hepatitis A immunoglobulin,0.23429921092073505
660,F-56.1,Waram al-Kabid Ṣafrāwī,ورم الكبد صفراوي,Unani,XM2A12,"Hepatitis A, inactivated, whole virus",0.23429921092073505
661,F-56.2,Waram al-Kabid Damawī,ورم الكبد دموي,Unani,XM9GC7,Liver fraction 1,0.27982146474158964
661,F-56.2,Waram al-Kabid Damawī,ورم الكبد دموي,Unani,XM25P4,Liver hydrolysate,0.27982146474158964
661,F-56.2,Waram al-Kabid Damawī,ورم الكبد دموي,Unani,XM7113,Liver extract,0.27982146474158964
662,F-56.3,Waram al-Kabid Sawdāwī,ورم الكبد سوداوي,Unani,XN40D,Hepatitis A virus,0.31447933783829585
662,F-56.3,Waram al-Kabid Sawdāwī,ورم الكبد سوداوي,Unani,DB96.0,Autoimmune hepatitis,0.31447933783829585
662,F-56.3,Waram al-Kabid Sawdāwī,ورم الكبد سوداوي,Unani,1D82.0,Cytomegaloviral hepatitis,0.31447933783829585
663,F-56.4,Waram al-Kabid Balghamī,ورم الكبد بلغمي,Unani,XN40D,Hepatitis A virus,0.32993318717281883
663,F-56.4,Waram al-Kabid Balghamī,ورم الكبد بلغمي,Unani,XM7LD1,Hepatitis A immunoglobulin,0.32993318717281883
663,F-56.4,Waram al-Kabid Balghamī,ورم الكبد بلغمي,Unani,DB97.0,Idiopathic granulomatous hepatitis,0.32993318717281883
664,F-56.5,Waram al-Kabid Ṣulb Saraṭānī,ورم الكبد صلب سرطاني,Unani,2C12.03,Mesothelial carcinoma of liver,0.3908983987988265
664,F-56.5,Waram al-Kabid Ṣulb Saraṭānī,ورم الكبد صلب سرطاني,Unani,2C12.02,Hepatocellular carcinoma of liver,0.3908983987988265
664,F-56.5,Waram al-Kabid Ṣulb Saraṭānī,ورم الكبد صلب سرطاني,Unani,XH98Z7,Anaplastic undifferentiated carcinoma,0.3234189335999814
665,F-57,Ḍarba wa Saqṭa al-Kabid,ضربة و سقطة الكبد,Unani,NB91.1,Injury of liver,0.5484073210700544
665,F-57,Ḍarba wa Saqṭa al-Kabid,ضربة و سقطة الكبد,Unani,NB91.1Z,"Injury of liver, unspecified",0.5484073210700544
665,F-57,Ḍarba wa Saqṭa al-Kabid,ضربة و سقطة الكبد,Unani,NB91.1Y,Other specified injury of liver,0.5484073210700544
666,F-58,Tabaththur al-Kabid,تبثر الكبد,Unani,XA6KE9,Plantar surface of forefoot,0.43470862348925493
666,F-58,Tabaththur al-Kabid,تبثر الكبد,Unani,XA4983,Medial condylar surface of elbow,0.43470862348925493
666,F-58,Tabaththur al-Kabid,تبثر الكبد,Unani,XA81Z3,Dorsal surface of forefoot,0.43470862348925493
667,F-59,Taṣaghghur al-Kabid/ Ṣughār al-Kabid/ Ḍumūr al-Kabid,تصغر الكبد/ صغار الكبد/ ضمور الكبد,Unani,DB99.5,Hepatic encephalopathy,0.30416126133709653
667,F-59,Taṣaghghur al-Kabid/ Ṣughār al-Kabid/ Ḍumūr al-Kabid,تصغر الكبد/ صغار الكبد/ ضمور الكبد,Unani,XA4YZ0,Hepatic plexus,0.30416126133709653
667,F-59,Taṣaghghur al-Kabid/ Ṣughār al-Kabid/ Ḍumūr al-Kabid,تصغر الكبد/ صغار الكبد/ ضمور الكبد,Unani,DB97.1,Hepatic berylliosis,0.30416126133709653
668,F-60,‘Iẓam al-Kabid,عظم الكبد,Unani,1C62.30,Kaposi sarcoma associated with human immunodeficiency virus disease without mention of tuberculosis or malaria,0.32391875884623833
668,F-60,‘Iẓam al-Kabid,عظم الكبد,Unani,XA5DY0,Liver,0.3097339266373512
668,F-60,‘Iẓam al-Kabid,عظم الكبد,Unani,SF5Z,"Liver system patterns (TM1), unspecified",0.3097339266373512
669,F-61,Khafqa al-Kabid,خفقة الكبد,Unani,XA1NT7,Ligamentum teres of the Liver,0.6060356042124355
669,F-61,Khafqa al-Kabid,خفقة الكبد,Unani,2B56.3,Angiosarcoma of liver,0.6060356042124355
669,F-61,Khafqa al-Kabid,خفقة الكبد,Unani,SF5Y,Other specified liver system patterns (TM1),0.6060356042124355
670,F-62,Inshiqāq al-Kabid/ Infijār al-Kabid,انشقاق الكبد/ انفجار الكبد,Unani,XA1NT7,Ligamentum teres of the Liver,0.2798030848734403
670,F-62,Inshiqāq al-Kabid/ Infijār al-Kabid,انشقاق الكبد/ انفجار الكبد,Unani,2B56.3,Angiosarcoma of liver,0.2798030848734403
670,F-62,Inshiqāq al-Kabid/ Infijār al-Kabid,انشقاق الكبد/ انفجار الكبد,Unani,XM7113,Liver extract,0.2798030848734403
671,F-63,Ṣalāba al-Kabid,صلابة الكبد,Unani,XA5DY0,Liver,0.5858818340075924
671,F-63,Ṣalāba al-Kabid,صلابة الكبد,Unani,QB24,Liver donor,0.5858818340075924
671,F-63,Ṣalāba al-Kabid,صلابة الكبد,Unani,XA3278,Caudate lobe of liver,0.5858818340075924
672,F-64,Dubayla al-Kabid,دبيلة الكبد,Unani,1A36.10,Amoebic liver abscess,0.5720599225538879
672,F-64,Dubayla al-Kabid,دبيلة الكبد,Unani,DB90.0,Abscess of liver,0.5720599225538879
672,F-64,Dubayla al-Kabid,دبيلة الكبد,Unani,XM25P4,Liver hydrolysate,0.45227789687086567
673,F-65,Ḥaṣā al-Kabid,حصاة الكبد,Unani,XA5DY0,Liver,0.38850240737552066
673,F-65,Ḥaṣā al-Kabid,حصاة الكبد,Unani,XA1NT7,Ligamentum teres of the Liver,0.38850240737552066
673,F-65,Ḥaṣā al-Kabid,حصاة الكبد,Unani,XA13D3,Quadrate lobe of liver,0.38850240737552066
674,F-66,Sū’ al-Qinya,سوء القنية,Unani,DB96,Autoimmune liver disease,0.3792474096093269
674,F-66,Sū’ al-Qinya,سوء القنية,Unani,DB96.Y,Other specified autoimmune liver disease,0.3792474096093269
674,F-66,Sū’ al-Qinya,سوء القنية,Unani,LB20.00,Fibropolycystic liver disease,0.3792474096093269
675,F-67,Fasād al-Dam,فساد الدم,Unani,ED62.0,Haemosiderin pigmentation of skin,0.37258108217458463
675,F-67,Fasād al-Dam,فساد الدم,Unani,LC1Y,Other specified developmental anomalies of skin pigmentation,0.37258108217458463
675,F-67,Fasād al-Dam,فساد الدم,Unani,ED64,Abnormal skin pigmentation,0.33776506142226065
676,F-68,Faqr al-Dam,فقر الدم,Unani,3A72.Z,"Sideroblastic anaemia, unspecified",0.5311248801609815
676,F-68,Faqr al-Dam,فقر الدم,Unani,3A70.Z,"Aplastic anaemia, unspecified",0.5311248801609815
676,F-68,Faqr al-Dam,فقر الدم,Unani,3A70.12,Idiopathic aplastic anaemia,0.5311248801609815
677,F-69,Istisqā’,استسقاء,Unani,MG29,Oedema,0.43300124228068604
677,F-69,Istisqā’,استسقاء,Unani,9A25.3,Oedema of orbit,0.43300124228068604
677,F-69,Istisqā’,استسقاء,Unani,MG29.Z,"Oedema, unspecified",0.43300124228068604
678,F-69.1,Istisqā’ Laḥmī,استسقاء لحمي,Unani,9A25.3,Oedema of orbit,0.48459439281570493
678,F-69.1,Istisqā’ Laḥmī,استسقاء لحمي,Unani,MG29.Z,"Oedema, unspecified",0.48459439281570493
678,F-69.1,Istisqā’ Laḥmī,استسقاء لحمي,Unani,MG29,Oedema,0.48459439281570493
679,F-69.2,Istisqā’ Ṭablī,استسقاء طبلي,Unani,ME20.5,Abnormal microbiological findings in specimens from digestive organs and abdominal cavity,0.36392441335462405
679,F-69.2,Istisqā’ Ṭablī,استسقاء طبلي,Unani,ME20.6,Abnormal cytological findings in specimens from digestive organs and abdominal cavity,0.36392441335462405
