NAMC_ID,NAMC_CODE,TERM,TERM_WORD,NATIVE_TERM,SECTION,ICD_Code,ICD_Title,Similarity_Score
323,ACA-3,KAPAPRASARAH,kaphaprasaraḥ,कफप्रसरः,Ayurveda,SR18,Spreading of pitta pattern (TM2),0.5602225247119349
323,ACA-3,KAPAPRASARAH,kaphaprasaraḥ,कफप्रसरः,Ayurveda,XH08X7,Superficial spreading melanoma,0.43100146981884574
324,ACA-4,KAPAKSHAYAH,kaphakṣayaḥ,कफक्षयः,Ayurveda,SR1E,Depletion of kapha pattern (TM2),0.6619985598388005
324,ACA-4,KAPAKSHAYAH,kaphakṣayaḥ,कफक्षयः,Ayurveda,XH4E19,"Hodgkin lymphoma, lymphocyte depletion, reticular",0.5732660489564689
324,ACA-4,KAPAKSHAYAH,kaphakṣayaḥ,कफक्षयः,Ayurveda,XH7299,"Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis",0.5732660489564689
325,ACB,NANATMAJA-SLESHMAVIKARAH,nānātmaja-ślēṣmavikāraḥ,नानात्मज-श्लेष्मविकारः,Ayurveda,QC42.Y,Other specified personal history of infectious or parasitic diseases,0.38707624371614424
325,ACB,NANATMAJA-SLESHMAVIKARAH,nānātmaja-ślēṣmavikāraḥ,नानात्मज-श्लेष्मविकारः,Ayurveda,5C56,Lysosomal diseases,0.38707624371614424
325,ACB,NANATMAJA-SLESHMAVIKARAH,nānātmaja-ślēṣmavikāraḥ,नानात्मज-श्लेष्मविकारः,Ayurveda,5C56.Y,Other specified lysosomal diseases,0.38707624371614424
326,ACB-1,ATISTHAULYAM (KEVALA-KAPHA),atisthaulyam (kēvala-kapha),अतिस्थौल्यम् (केवल-कफ),Ayurveda,XS2B,Obesity class III BMI greater than or equal to 40 kg/m²,0.5486286497267366
326,ACB-1,ATISTHAULYAM (KEVALA-KAPHA),atisthaulyam (kēvala-kapha),अतिस्थौल्यम् (केवल-कफ),Ayurveda,XS6N,Obesity class II BMI 35.0–39.9 kg/m²,0.5486286497267366
326,ACB-1,ATISTHAULYAM (KEVALA-KAPHA),atisthaulyam (kēvala-kapha),अतिस्थौल्यम् (केवल-कफ),Ayurveda,XS3Y,Obesity class I BMI 30.0–34.9 kg/m²,0.5486286497267366
327,ACB-2,APAKTIH (KEVALA-KAPHA),apaktiḥ (kēvala-kapha),अपक्तिः (केवल-कफ),Ayurveda,SM3B,Indigestion disorder (TM2),0.38206814637917785
327,ACB-2,APAKTIH (KEVALA-KAPHA),apaktiḥ (kēvala-kapha),अपक्तिः (केवल-कफ),Ayurveda,SM3C,Food stasis indigestion disorder (TM2),0.315723215797932
327,ACB-2,APAKTIH (KEVALA-KAPHA),apaktiḥ (kēvala-kapha),अपक्तिः (केवल-कफ),Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.13811610203210142
328,ACB-3,ALASYAM (KEVALA-KAPHA),ālasyam (kēvala-kapha),आलस्यम् (केवल-कफ),Ayurveda,SP96,Laziness disorder (TM2),0.3887413574606388
328,ACB-3,ALASYAM (KEVALA-KAPHA),ālasyam (kēvala-kapha),आलस्यम् (केवल-कफ),Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.11980335276240076
328,ACB-3,ALASYAM (KEVALA-KAPHA),ālasyam (kēvala-kapha),आलस्यम् (केवल-कफ),Ayurveda,SR1E,Depletion of kapha pattern (TM2),0.11409678872038807
329,ACB-4,UDARDAH (KEVALA-KAPHA),udardaḥ (kēvala-kapha),उदर्दः (केवल-कफ),Ayurveda,EB00.Z,"Spontaneous urticaria, unspecified",0.5318664011729604
329,ACB-4,UDARDAH (KEVALA-KAPHA),udardaḥ (kēvala-kapha),उदर्दः (केवल-कफ),Ayurveda,EB01,Inducible urticaria or angioedema,0.5318664011729604
329,ACB-4,UDARDAH (KEVALA-KAPHA),udardaḥ (kēvala-kapha),उदर्दः (केवल-कफ),Ayurveda,EB01.Y,Other specified forms of inducible urticaria or angioedema,0.5318664011729604
330,ACB-5,KATUKANKSHA (KEVALA-KAPHA),kaṭukāṅkṣā (kēvala-kapha),कटुकाङ्क्षा (केवल-कफ),Ayurveda,3A51.8,Low affinity haemoglobin,0.30867075292915436
330,ACB-5,KATUKANKSHA (KEVALA-KAPHA),kaṭukāṅkṣā (kēvala-kapha),कटुकाङ्क्षा (केवल-कफ),Ayurveda,3A51.7,High affinity haemoglobin,0.30867075292915436
330,ACB-5,KATUKANKSHA (KEVALA-KAPHA),kaṭukāṅkṣā (kēvala-kapha),कटुकाङ्क्षा (केवल-कफ),Ayurveda,MB41.Z,"Disturbances of smell or taste, unspecified",0.24813275297428464
331,ACB-6,USHNAKAMITA (KEVALA-KAPHA),uṣṇakāmitā (kēvala-kapha),उष्णकामिता (केवल-कफ),Ayurveda,VW12,"Carrying, moving and handling objects",0.4404841409613569
331,ACB-6,USHNAKAMITA (KEVALA-KAPHA),uṣṇakāmitā (kēvala-kapha),उष्णकामिता (केवल-कफ),Ayurveda,PJ9Y,"Other specified fires, conflagrations or hot substances during armed conflict",0.4016889353365738
331,ACB-6,USHNAKAMITA (KEVALA-KAPHA),uṣṇakāmitā (kēvala-kapha),उष्णकामिता (केवल-कफ),Ayurveda,PJ9Z,"Unspecified fire, conflagration or hot substance during armed conflict",0.4016889353365738
332,ACB-7,BUDDHIMANDYAM (KEVALA-KAPHA),buddhimāndyam (kēvala-kapha),बुद्धिमान्द्यम् (केवल-कफ),Ayurveda,QC04.7,Immunization not carried out due to lack of availability,0.46160525911294653
332,ACB-7,BUDDHIMANDYAM (KEVALA-KAPHA),buddhimāndyam (kēvala-kapha),बुद्धिमान्द्यम् (केवल-कफ),Ayurveda,MB45.Y,Other specified lack of coordination,0.46160525911294653
332,ACB-7,BUDDHIMANDYAM (KEVALA-KAPHA),buddhimāndyam (kēvala-kapha),बुद्धिमान्द्यम् (केवल-कफ),Ayurveda,MB45.Z,"Lack of coordination, unspecified",0.46160525911294653
333,ACB-8,ACAITANYAM (KEVALA-KAPHA),acaitanyam (kēvala-kapha),अचैतन्यम् (केवल-कफ),Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.13528358629779177
333,ACB-8,ACAITANYAM (KEVALA-KAPHA),acaitanyam (kēvala-kapha),अचैतन्यम् (केवल-कफ),Ayurveda,SR1E,Depletion of kapha pattern (TM2),0.12883965604675304
333,ACB-8,ACAITANYAM (KEVALA-KAPHA),acaitanyam (kēvala-kapha),अचैतन्यम् (केवल-कफ),Ayurveda,SR1C,Aggravation of kapha pattern (TM2),0.12771669678689565
334,ACB-9,MUTRADHIKYAM (KEVALA-KAPHA),mūtrādhikyam (kēvala-kapha),मूत्राधिक्यम् (केवल-कफ),Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.1317352923000922
334,ACB-9,MUTRADHIKYAM (KEVALA-KAPHA),mūtrādhikyam (kēvala-kapha),मूत्राधिक्यम् (केवल-कफ),Ayurveda,SR1E,Depletion of kapha pattern (TM2),0.12546037707635344
334,ACB-9,MUTRADHIKYAM (KEVALA-KAPHA),mūtrādhikyam (kēvala-kapha),मूत्राधिक्यम् (केवल-कफ),Ayurveda,SR1C,Aggravation of kapha pattern (TM2),0.12436687142362204
335,ACB-10,SUKRAVRUDDHIH/SUKRADHIKYAM (KEVALA-KAPHA),śukravr̥ddhiḥ/śukrādhikyam (kēvala-kapha),शुक्रवृद्धिः/शुक्राधिक्यम् (केवल-कफ),Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.11877938398699402
335,ACB-10,SUKRAVRUDDHIH/SUKRADHIKYAM (KEVALA-KAPHA),śukravr̥ddhiḥ/śukrādhikyam (kēvala-kapha),शुक्रवृद्धिः/शुक्राधिक्यम् (केवल-कफ),Ayurveda,SR1E,Depletion of kapha pattern (TM2),0.11312159440128114
335,ACB-10,SUKRAVRUDDHIH/SUKRADHIKYAM (KEVALA-KAPHA),śukravr̥ddhiḥ/śukrādhikyam (kēvala-kapha),शुक्रवृद्धिः/शुक्राधिक्यम् (केवल-कफ),Ayurveda,SR1C,Aggravation of kapha pattern (TM2),0.11213563289051263
336,ACB-11,SAITYAM-NANATMAJASLESHMAVIKARAH (KEVALA-KAPHA),śaityam-nānātmajaślēṣmavikāraḥ (kēvala-kapha),शैत्यम्-नानात्मजश्लेष्मविकारः (केवल-कफ),Ayurveda,MG21,Chills,0.4104076378117464
336,ACB-11,SAITYAM-NANATMAJASLESHMAVIKARAH (KEVALA-KAPHA),śaityam-nānātmajaślēṣmavikāraḥ (kēvala-kapha),शैत्यम्-नानात्मजश्लेष्मविकारः (केवल-कफ),Ayurveda,XS05,B Local Disease,0.3531171912707718
336,ACB-11,SAITYAM-NANATMAJASLESHMAVIKARAH (KEVALA-KAPHA),śaityam-nānātmajaślēṣmavikāraḥ (kēvala-kapha),शैत्यम्-नानात्मजश्लेष्मविकारः (केवल-कफ),Ayurveda,1D60.1,Marburg disease,0.3531171912707718
337,ACB-12,KANTHOPALEPAH/MUKHALEPAH (KEVALA-KAPHA),kaṇṭhōpalēpaḥ/mukhalēpaḥ (kēvala-kapha),कण्ठोपलेपः/मुखलेपः (केवल-कफ),Ayurveda,XA8182,Mouth,0.31401375512802104
337,ACB-12,KANTHOPALEPAH/MUKHALEPAH (KEVALA-KAPHA),kaṇṭhōpalēpaḥ/mukhalēpaḥ (kēvala-kapha),कण्ठोपलेपः/मुखलेपः (केवल-कफ),Ayurveda,2B64.Y,Other specified malignant neoplasm of floor of mouth,0.31401375512802104
337,ACB-12,KANTHOPALEPAH/MUKHALEPAH (KEVALA-KAPHA),kaṇṭhōpalēpaḥ/mukhalēpaḥ (kēvala-kapha),कण्ठोपलेपः/मुखलेपः (केवल-कफ),Ayurveda,XA8CF9,Mucosa of floor of mouth,0.31401375512802104
338,ACB-13,GALAGANDAH (KEVALA-KAPHA),galagaṇḍaḥ (kēvala-kapha),गलगण्डः (केवल-कफ),Ayurveda,SD70,Qi goiter disorder (TM1),0.4799003046483249
338,ACB-13,GALAGANDAH (KEVALA-KAPHA),galagaṇḍaḥ (kēvala-kapha),गलगण्डः (केवल-कफ),Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.13811610203210142
338,ACB-13,GALAGANDAH (KEVALA-KAPHA),galagaṇḍaḥ (kēvala-kapha),गलगण्डः (केवल-कफ),Ayurveda,SR1E,Depletion of kapha pattern (TM2),0.13153725124615992
339,ACB-14,GURUGATRATA (KEVALA-KAPHA),gurugātratā (kēvala-kapha),गुरुगात्रता (केवल-कफ),Ayurveda,XA03X9,Ciliary body,0.35382886303855526
339,ACB-14,GURUGATRATA (KEVALA-KAPHA),gurugātratā (kēvala-kapha),गुरुगात्रता (केवल-कफ),Ayurveda,2D06.1,Malignant medulloepithelioma of ciliary body,0.35382886303855526
339,ACB-14,GURUGATRATA (KEVALA-KAPHA),gurugātratā (kēvala-kapha),गुरुगात्रता (केवल-कफ),Ayurveda,XA0TL0,Body of third lumbar vertebra,0.35382886303855526
340,ACB-15,TANDRA (KEVALA-KAPHA),tandrā (kēvala-kapha),तन्द्रा (केवल-कफ),Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.13381435258027405
340,ACB-15,TANDRA (KEVALA-KAPHA),tandrā (kēvala-kapha),तन्द्रा (केवल-कफ),Ayurveda,SR1E,Depletion of kapha pattern (TM2),0.1274404059825169
340,ACB-15,TANDRA (KEVALA-KAPHA),tandrā (kēvala-kapha),तन्द्रा (केवल-कफ),Ayurveda,SR1C,Aggravation of kapha pattern (TM2),0.12632964250821735
341,ACB-16,TRUPTIH (KEVALA-KAPHA),tr̥ptiḥ (kēvala-kapha),तृप्तिः (केवल-कफ),Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.1317352923000922
341,ACB-16,TRUPTIH (KEVALA-KAPHA),tr̥ptiḥ (kēvala-kapha),तृप्तिः (केवल-कफ),Ayurveda,SR1E,Depletion of kapha pattern (TM2),0.12546037707635344
341,ACB-16,TRUPTIH (KEVALA-KAPHA),tr̥ptiḥ (kēvala-kapha),तृप्तिः (केवल-कफ),Ayurveda,SR1C,Aggravation of kapha pattern (TM2),0.12436687142362204
342,ACB-17,DHAMANIPRATICAYAH (KEVALA-KAPHA),dhamanīpraticayaḥ (kēvala-kapha),धमनीप्रतिचयः (केवल-कफ),Ayurveda,BD40.1,Atherosclerosis of aorta,0.5679308501273187
342,ACB-17,DHAMANIPRATICAYAH (KEVALA-KAPHA),dhamanīpraticayaḥ (kēvala-kapha),धमनीप्रतिचयः (केवल-कफ),Ayurveda,BA52.Z,"Coronary atherosclerosis, unspecified site",0.5679308501273187
342,ACB-17,DHAMANIPRATICAYAH (KEVALA-KAPHA),dhamanīpraticayaḥ (kēvala-kapha),धमनीप्रतिचयः (केवल-कफ),Ayurveda,BA52.1Z,Coronary atherosclerosis of unspecified autologous bypass graft,0.5679308501273187
343,ACB-18,NIDRADHIKYAM (KEVALA-KAPHA),nidrādhikyam (kēvala-kapha),निद्राधिक्यम् (केवल-कफ),Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.1317352923000922
343,ACB-18,NIDRADHIKYAM (KEVALA-KAPHA),nidrādhikyam (kēvala-kapha),निद्राधिक्यम् (केवल-कफ),Ayurveda,SR1E,Depletion of kapha pattern (TM2),0.12546037707635344
343,ACB-18,NIDRADHIKYAM (KEVALA-KAPHA),nidrādhikyam (kēvala-kapha),निद्राधिक्यम् (केवल-कफ),Ayurveda,SR1C,Aggravation of kapha pattern (TM2),0.12436687142362204
344,ACB-19,BALASAKAH (KEVALA-KAPHA),balāsakaḥ (kēvala-kapha),बलासकः (केवल-कफ),Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.13381435258027405
344,ACB-19,BALASAKAH (KEVALA-KAPHA),balāsakaḥ (kēvala-kapha),बलासकः (केवल-कफ),Ayurveda,SR1E,Depletion of kapha pattern (TM2),0.1274404059825169
344,ACB-19,BALASAKAH (KEVALA-KAPHA),balāsakaḥ (kēvala-kapha),बलासकः (केवल-कफ),Ayurveda,SR1C,Aggravation of kapha pattern (TM2),0.12632964250821735
345,ACB-20,MALADHIKYAM (KEVALA-KAPHA),malādhikyam (kēvala-kapha),मलाधिक्यम् (केवल-कफ),Ayurveda,GB90.48,Disorders of calcium or phosphate excretion,0.4433024708736562
345,ACB-20,MALADHIKYAM (KEVALA-KAPHA),malādhikyam (kēvala-kapha),मलाधिक्यम् (केवल-कफ),Ayurveda,5C58.0Z,"Disorders of bilirubin metabolism or excretion, unspecified",0.4433024708736562
345,ACB-20,MALADHIKYAM (KEVALA-KAPHA),malādhikyam (kēvala-kapha),मलाधिक्यम् (केवल-कफ),Ayurveda,5C58.0Y,Other specified disorders of bilirubin metabolism or excretion,0.4433024708736562
346,ACB-21,MUKHAMADHURYAM (KEVALA-KAPHA),mukhamādhuryam (kēvala-kapha),मुखमाधुर्यम् (केवल-कफ),Ayurveda,XM13U2,Sweet vernal grass,0.47715690045918935
346,ACB-21,MUKHAMADHURYAM (KEVALA-KAPHA),mukhamādhuryam (kēvala-kapha),मुखमाधुर्यम् (केवल-कफ),Ayurveda,MG25,Feeling ill,0.3972247585777029
346,ACB-21,MUKHAMADHURYAM (KEVALA-KAPHA),mukhamādhuryam (kēvala-kapha),मुखमाधुर्यम् (केवल-कफ),Ayurveda,XM7YQ8,Sweet oil (birch),0.3565628002881568
347,ACB-22,MUKHASRAVAH/PRASEKAH (KEVALA-KAPHA),mukhasrāvaḥ/prasēkaḥ (kēvala-kapha),मुखस्रावः/प्रसेकः (केवल-कफ),Ayurveda,SP52,Fever disorder with excessive salivation (TM2),0.22776247081881473
347,ACB-22,MUKHASRAVAH/PRASEKAH (KEVALA-KAPHA),mukhasrāvaḥ/prasēkaḥ (kēvala-kapha),मुखस्रावः/प्रसेकः (केवल-कफ),Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.09620228566822345
347,ACB-22,MUKHASRAVAH/PRASEKAH (KEVALA-KAPHA),mukhasrāvaḥ/prasēkaḥ (kēvala-kapha),मुखस्रावः/प्रसेकः (केवल-कफ),Ayurveda,SR1E,Depletion of kapha pattern (TM2),0.09161990553031123
348,ACB-23,SITAGNITA (AGNIMANDYAM) (KEVALA-KAPHA),śītāgnitā (agnimāndyam) (kēvala-kapha),शीताग्निता (अग्निमान्द्यम्) (केवल-कफ),Ayurveda,MB21.8,Impaired judgment,0.4292190875369961
348,ACB-23,SITAGNITA (AGNIMANDYAM) (KEVALA-KAPHA),śītāgnitā (agnimāndyam) (kēvala-kapha),शीताग्निता (अग्निमान्द्यम्) (केवल-कफ),Ayurveda,MB21.7,Impaired executive functioning,0.4292190875369961
348,ACB-23,SITAGNITA (AGNIMANDYAM) (KEVALA-KAPHA),śītāgnitā (agnimāndyam) (kēvala-kapha),शीताग्निता (अग्निमान्द्यम्) (केवल-कफ),Ayurveda,5A50.0Z,"Hypoparathyroidism due to impaired parathyroid hormone secretion, unspecified",0.4292190875369961
349,ACB-24,SLESHMODGIRANAM (KEVALA-KAPHA),ślēṣmōdgiraṇam (kēvala-kapha),श्लेष्मोद्गिरणम् (केवल-कफ),Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.1317352923000922
349,ACB-24,SLESHMODGIRANAM (KEVALA-KAPHA),ślēṣmōdgiraṇam (kēvala-kapha),श्लेष्मोद्गिरणम् (केवल-कफ),Ayurveda,SR1E,Depletion of kapha pattern (TM2),0.12546037707635344
349,ACB-24,SLESHMODGIRANAM (KEVALA-KAPHA),ślēṣmōdgiraṇam (kēvala-kapha),श्लेष्मोद्गिरणम् (केवल-कफ),Ayurveda,SR1C,Aggravation of kapha pattern (TM2),0.12436687142362204
350,ACB-25,SVETAVARCASTVAM (KEVALA-KAPHA),śvētavarcastvam (kēvala-kapha),श्वेतवर्चस्त्वम् (केवल-कफ),Ayurveda,SR81,Depletion of faeces pattern (TM2),0.31463963706030673
350,ACB-25,SVETAVARCASTVAM (KEVALA-KAPHA),śvētavarcastvam (kēvala-kapha),श्वेतवर्चस्त्वम् (केवल-कफ),Ayurveda,SR5A,Derangement of channels of faeces pattern (TM2),0.25190672298953004
350,ACB-25,SVETAVARCASTVAM (KEVALA-KAPHA),śvētavarcastvam (kēvala-kapha),श्वेतवर्चस्त्वम् (केवल-कफ),Ayurveda,SR86,Faeces with undigested food residues pattern (TM2),0.23470747350318782
351,ACB-26,SVETAVABASATA (KEVALA-KAPHA),śvētāvabhāsatā (kēvala-kapha),श्वेतावभासता (केवल-कफ),Ayurveda,ME64.2,Pallor,0.5679308501273187
351,ACB-26,SVETAVABASATA (KEVALA-KAPHA),śvētāvabhāsatā (kēvala-kapha),श्वेतावभासता (केवल-कफ),Ayurveda,MC16,Pallor conjunctiva,0.5679308501273187
351,ACB-26,SVETAVABASATA (KEVALA-KAPHA),śvētāvabhāsatā (kēvala-kapha),श्वेतावभासता (केवल-कफ),Ayurveda,SR1A,Vitiation of kapha pattern (TM2),0.1317352923000922
352,ACB-27,STAIMITYAM (KEVALA-KAPHA),staimityam (kēvala-kapha),स्तैमित्यम् (केवल-कफ),Ayurveda,5B5A.01,Wet beriberi,0.40179432421329664
352,ACB-27,STAIMITYAM (KEVALA-KAPHA),staimityam (kēvala-kapha),स्तैमित्यम् (केवल-कफ),Ayurveda,MG25,Feeling ill,0.3517194891058639
352,ACB-27,STAIMITYAM (KEVALA-KAPHA),staimityam (kēvala-kapha),स्तैमित्यम् (केवल-कफ),Ayurveda,MC40,Plugged feeling ear,0.262656854601467
353,ACB-28,HRUDAYOPALEPAH (KEVALA-KAPHA),hr̥dayōpalēpaḥ (kēvala-kapha),हृदयोपलेपः (केवल-कफ),Ayurveda,DB98.8,Passive congestion of liver,0.4850392843446221
353,ACB-28,HRUDAYOPALEPAH (KEVALA-KAPHA),hr̥dayōpalēpaḥ (kēvala-kapha),हृदयोपलेपः (केवल-कफ),Ayurveda,XE3BY,"Cabinet, cupboard, side board, chest of drawers, tall boy, dresser",0.4673091497140735
353,ACB-28,HRUDAYOPALEPAH (KEVALA-KAPHA),hr̥dayōpalēpaḥ (kēvala-kapha),हृदयोपलेपः (केवल-कफ),Ayurveda,NA82.5,Flail chest,0.4673091497140735
354,ACB-29,GHARGHARAVAKYATA (KEVALA-KAPHA),ghargharavākyatā (kēvala-kapha),घर्घरवाक्यता (केवल-कफ),Ayurveda,6A01.0,Developmental speech sound disorder,0.39545792242881495
