NAMC_ID,NAMC_CODE,NAMC_TERM_WORD,NATIVE_TERM,SECTION,ICD_Code,ICD_Title,Similarity_Score
267,DDC1.2,Kaẕuttu Mūkkaṭaippu Nōy,கழுத்து மூக்கடைப்பு,Siddha,XA3HQ4,nasal arch vein,0.5143118233139023
267,DDC1.2,Kaẕuttu Mūkkaṭaippu Nōy,கழுத்து மூக்கடைப்பு,Siddha,XA7WQ4,Nasal cartilage,0.5143118233139023
267,DDC1.2,Kaẕuttu Mūkkaṭaippu Nōy,கழுத்து மூக்கடைப்பு,Siddha,1C17.1,Nasal diphtheria,0.5143118233139023
268,DDC1.3,Nīr Mūkkaṭaippu Nōy,நீர் மூக்கடைப்பு,Siddha,8D62,Cerebrospinal fluid rhinorrhoea,0.2910050811479651
268,DDC1.3,Nīr Mūkkaṭaippu Nōy,நீர் மூக்கடைப்பு,Siddha,XS5D,Mild pain,0.2850620938462675
268,DDC1.3,Nīr Mūkkaṭaippu Nōy,நீர் மூக்கடைப்பு,Siddha,XS5W,Mild,0.2661043961265217
269,DDC1.4,Cirāy Mūkkaṭaippu Nōy,சிராய் மூக்கடைப்பு,Siddha,MD40.51,Positive sputum culture,0.46582980741555796
269,DDC1.4,Cirāy Mūkkaṭaippu Nōy,சிராய் மூக்கடைப்பு,Siddha,XA3HQ4,nasal arch vein,0.3982108198569785
269,DDC1.4,Cirāy Mūkkaṭaippu Nōy,சிராய் மூக்கடைப்பு,Siddha,XA53X2,Nasal vestibule,0.3982108198569785
270,E,Uṇavuppātai Nōykaḷ,உணவுப்பாதை நோய்கள்,Siddha,SM7Z,"Gastro-intestinal disorders (TM2), unspecified",0.7194573811156497
270,E,Uṇavuppātai Nōykaḷ,உணவுப்பாதை நோய்கள்,Siddha,SM7Y,Other specified gastro-intestinal disorders (TM2),0.5538337585886923
270,E,Uṇavuppātai Nōykaḷ,உணவுப்பாதை நோய்கள்,Siddha,XA68L7,Intestinal artery,0.4183311815519789
272,EAA,Vaḷi,வளி முளை,Siddha,XA3518,Aqueous humour,0.5463265429894644
272,EAA,Vaḷi,வளி முளை,Siddha,XM6VD7,"Antifreeze, not elsewhere classified",0.34012648828607883
272,EAA,Vaḷi,வளி முளை,Siddha,XM15W5,"Varnish, not elsewhere classified",0.34012648828607883
273,EAA1.1,Eruvāy Nīr Muḷai,எருவாய் நீர்முளை,Siddha,EC50,Developmental anomalies of the umbilicus,0.2943617760863934
273,EAA1.1,Eruvāy Nīr Muḷai,எருவாய் நீர்முளை,Siddha,XA3MT8,Umbilicus,0.2943617760863934
273,EAA1.1,Eruvāy Nīr Muḷai,எருவாய் நீர்முளை,Siddha,8B88.2,Hemifacial spasm,0.2801195338749085
274,EAA1.2,Eruvāyc Ceṇṭu Muḷai,எருவாய்ச் செண்டு முளை,Siddha,XE584,Inadequacy of device shape or size,0.23049821967818596
274,EAA1.2,Eruvāyc Ceṇṭu Muḷai,எருவாய்ச் செண்டு முளை,Siddha,EH92.00,Hard corn,0.22578950908098602
274,EAA1.2,Eruvāyc Ceṇṭu Muḷai,எருவாய்ச் செண்டு முளை,Siddha,XE853,Hard chair or bench,0.22578950908098602
275,EAA1.3,Eruvāy Perumuḷai,எருவாய் பெருமுளை,Siddha,SS2E,Suppression of flatus pattern (TM2),0.2555057784122878
275,EAA1.3,Eruvāy Perumuḷai,எருவாய் பெருமுளை,Siddha,XA4TC0,Lower abdomen,0.21928673711215713
275,EAA1.3,Eruvāy Perumuḷai,எருவாய் பெருமுளை,Siddha,MD91,Belching,0.21405518216938926
276,EAA1.4,Tamaraka Muḷai,தமரக முளை,Siddha,KB2J.1,Hypopharyngeal mass in neonate,0.18625569723492114
276,EAA1.4,Tamaraka Muḷai,தமரக முளை,Siddha,XA5WL5,Intercostals external tendon,0.17879128419191231
276,EAA1.4,Tamaraka Muḷai,தமரக முளை,Siddha,XA0101,External oblique abdominis tendon,0.17879128419191231
277,EAA1.5,Vaḷi Muḷai,வளி முளை,Siddha,KB2J.1,Hypopharyngeal mass in neonate,0.36699415288372084
277,EAA1.5,Vaḷi Muḷai,வளி முளை,Siddha,SS39,Growth faculty derangement pattern (TM2),0.22057912872150554
277,EAA1.5,Vaḷi Muḷai,வளி முளை,Siddha,SC23,Uterine mass disorder (TM1),0.20582718614490778
278,EAA1.6,Viṉai Muḷai,வினை முளை,Siddha,MD91,Belching,0.47233773738074175
278,EAA1.6,Viṉai Muḷai,வினை முளை,Siddha,PK95.20,"Neurological devices associated with injury or harm, ventricular shunt",0.31204857839481204
278,EAA1.6,Viṉai Muḷai,வினை முளை,Siddha,PK95.Z,"Neurological devices, implants or grafts associated with injury or harm, unspecified",0.31204857839481204
279,EAA1.7,Kaẕal Muḷai,கழல் முளை,Siddha,1A95.0,Anal warts,0.5119501499194737
279,EAA1.7,Kaẕal Muḷai,கழல் முளை,Siddha,DB71.2,Hypertrophied anal papillae,0.5119501499194737
279,EAA1.7,Kaẕal Muḷai,கழல் முளை,Siddha,XH7SX5,"Anal intraepithelial neoplasia, grade III",0.5119501499194737
280,EAA1.8,Aṭittaḷḷal,அடித்தள்ளல்,Siddha,XE1FR,Christmas tree,0.2094404377082497
280,EAA1.8,Aṭittaḷḷal,அடித்தள்ளல்,Siddha,XM1QN3,Pecan or hickory tree,0.2094404377082497
280,EAA1.8,Aṭittaḷḷal,அடித்தள்ளல்,Siddha,XE50M,"Branch or stick, separate from branch or tree",0.2094404377082497
281,EAA1.9,Curukku Muḷai,சுருக்கு முளை,Siddha,SR12,Aggravation of vata pattern (TM2),0.2355543712489677
281,EAA1.9,Curukku Muḷai,சுருக்கு முளை,Siddha,XA2DK6,Colic vein,0.22145076227984095
281,EAA1.9,Curukku Muḷai,சுருக்கு முளை,Siddha,DD93.1,Infantile colic,0.22145076227984095
282,EAB,Aẕal,அழல்,Siddha,XA3518,Aqueous humour,0.5437316736994592
282,EAB,Aẕal,அழல்,Siddha,XE80G,"Bag, sack, not elsewhere classified",0.3385110006432097
282,EAB,Aẕal,அழல்,Siddha,KD39,"Complications of intrauterine procedures, not elsewhere classified",0.3385110006432097
283,EAB1.1,Aẕal Mūḷai,அழல் முளை,Siddha,XH5ZB5,"Serous adenofibroma, NOS",0.2382312754923167
283,EAB1.1,Aẕal Mūḷai,அழல் முளை,Siddha,2F32.3,Serous ovarian cystadenoma,0.2382312754923167
283,EAB1.1,Aẕal Mūḷai,அழல் முளை,Siddha,XH9JC2,Serous adenocarcinofibroma,0.2382312754923167
284,EAB1.2,Eruvāy Varal Muḷai,எருவாய் வரல் முளை,Siddha,SF04,Blood dryness pattern (TM1),0.23662561621375428
284,EAB1.2,Eruvāy Varal Muḷai,எருவாய் வரல் முளை,Siddha,KB2J.1,Hypopharyngeal mass in neonate,0.2204579406846805
284,EAB1.2,Eruvāy Varal Muḷai,எருவாய் வரல் முளை,Siddha,QB31.Z,"Fitting, adjustment or management of external devices, unspecified",0.21162283307556376
285,EAB1.3,Kuruti Muḷai,குருதி முளை,Siddha,XA0VZ0,Umbilical artery,0.28125568318169425
285,EAB1.3,Kuruti Muḷai,குருதி முளை,Siddha,XM6GB5,Stem cells from umbilical cord blood,0.24882930111065132
285,EAB1.3,Kuruti Muḷai,குருதி முளை,Siddha,MD30.Z,"Chest pain, unspecified",0.24154821182008104
286,EAB1.4,Cīẕ Muḷai,சீழ் முளை,Siddha,SM73,Infantile tenesmus disorder (TM2),0.2535925700713315
286,EAB1.4,Cīẕ Muḷai,சீழ் முளை,Siddha,XA0D34,Anus,0.2345925928035633
286,EAB1.4,Cīẕ Muḷai,சீழ் முளை,Siddha,LB17.1,Ectopic anus,0.2345925928035633
287,EAB1.5,Mēka Muḷai,மேக முளை,Siddha,MF93,Glycosuria,0.4874451975040708
287,EAB1.5,Mēka Muḷai,மேக முளை,Siddha,GB90.45,Renal glycosuria,0.4874451975040708
287,EAB1.5,Mēka Muḷai,மேக முளை,Siddha,KB2J.1,Hypopharyngeal mass in neonate,0.34484006335958084
288,EAC,Aiyam,ஐயம்,Siddha,XA3518,Aqueous humour,0.4964881310014927
288,EAC,Aiyam,ஐயம்,Siddha,SS59,Aiyam body constitution pattern (TM2),0.41021613240429855
288,EAC,Aiyam,ஐயம்,Siddha,SS5B,Vaḷi-predominant Aiyam body constitution pattern (TM2),0.41021613240429855
289,EAC1.1,Aiya Muḷai,ஐய முளை,Siddha,DA51.0,Helicobacter-pylori associated duodenitis,0.30872900286104576
289,EAC1.1,Aiya Muḷai,ஐய முளை,Siddha,HA40.5,Aetiological considerations associated with cultural factors,0.30872900286104576
289,EAC1.1,Aiya Muḷai,ஐய முளை,Siddha,MG2A,Ageing associated decline in intrinsic capacity,0.30872900286104576
290,EAC1.2,Eruvāy Ciṟu Muḷai,எருவாய் சிறு முளை,Siddha,XH0793,Combined small cell-adenocarcinoma,0.39046979077630095
290,EAC1.2,Eruvāy Ciṟu Muḷai,எருவாய் சிறு முளை,Siddha,EA95,Small plaque parapsoriasis,0.39046979077630095
290,EAC1.2,Eruvāy Ciṟu Muḷai,எருவாய் சிறு முளை,Siddha,XA2073,Small saphenous vein,0.39046979077630095
291,EAC1.3,Kuẕi Muḷai,குழி முளை,Siddha,XS2E,Severe pain,0.2573342677625049
291,EAC1.3,Kuẕi Muḷai,குழி முளை,Siddha,4A01.10,Severe combined immunodeficiencies,0.2556563901435339
291,EAC1.3,Kuẕi Muḷai,குழி முளை,Siddha,1F40.Y,Other severe and complicated Plasmodium falciparum malaria,0.2556563901435339
292,EAC1.4,Veḷi Muḷai,வெளி முளை,Siddha,XA2L90,Serous fluid,0.26551370167208166
292,EAC1.4,Veḷi Muḷai,வெளி முளை,Siddha,2A50,Myeloid/lymphoid neoplasm associated with PDGFRA rearrangement,0.25989122981535834
292,EAC1.4,Veḷi Muḷai,வெளி முளை,Siddha,DA51.0,Helicobacter-pylori associated duodenitis,0.25989122981535834
293,EAC1.5,Cavvu Muḷai,சவ்வு முளை,Siddha,4A44.AZ,"Antineutrophil cytoplasmic antibody-associated vasculitis, unspecified",0.3042908023020161
293,EAC1.5,Cavvu Muḷai,சவ்வு முளை,Siddha,DA51.0,Helicobacter-pylori associated duodenitis,0.3042908023020161
293,EAC1.5,Cavvu Muḷai,சவ்வு முளை,Siddha,4A44.A,Antineutrophil cytoplasmic antibody-associated vasculitis,0.3042908023020161
294,EB,Kuṉmam,குன்மம்,Siddha,SM97,Hypomenorrhoea disorder (TM2),0.46729960317770053
294,EB,Kuṉmam,குன்மம்,Siddha,SK9A,Adenoiditis disorder (TM2),0.46729960317770053
294,EB,Kuṉmam,குன்மம்,Siddha,SP5B,Consumptive disorder (TM2),0.46729960317770053
295,EBA,Vaḷi,வளி,Siddha,6B25.1,Excoriation disorder,0.45176917038072145
295,EBA,Vaḷi,வளி,Siddha,6B44,Reactive attachment disorder,0.45176917038072145
295,EBA,Vaḷi,வளி,Siddha,SD23,Forgetfulness disorder (TM1),0.45176917038072145
296,EBA1.1,Vali Kuṉmam,வலி குன்மம்,Siddha,GA34.01,Perineal pain,0.3076688816554073
296,EBA1.1,Vali Kuṉmam,வலி குன்மம்,Siddha,MC86,Precordial pain,0.3076688816554073
296,EBA1.1,Vali Kuṉmam,வலி குன்மம்,Siddha,XS9Q,Moderate pain,0.3076688816554073
297,EBA1.2,Vaḷi Kuṉmam,வளி குன்மம்,Siddha,XE76W,"Previous suicide attempt, No",0.2620557000309707
297,EBA1.2,Vaḷi Kuṉmam,வளி குன்மம்,Siddha,MB23.R,Suicide attempt,0.2620557000309707
297,EBA1.2,Vaḷi Kuṉmam,வளி குன்மம்,Siddha,QA02.7,"Observation for suspected suicide ideation or attempt, ruled out",0.2620557000309707
298,EBA1.3,Kāl Kuṉmam,கால் குன்மம்,Siddha,XH0AK5,Hydroa vacciniforme-like lymphoproliferative disorder,0.2737754127491499
298,EBA1.3,Kāl Kuṉmam,கால் குன்மம்,Siddha,XE1XK,Bellows component of medical device,0.24691911788988338
298,EBA1.3,Kāl Kuṉmam,கால் குன்மம்,Siddha,XH3NV1,Subcutaneous panniculitis-like T-cell lymphoma,0.24652410341074316
299,EBB,Aẕal,அழல்,Siddha,SP00,Osteoporosis disorder (TM2),0.4503684752250963
299,EBB,Aẕal,அழல்,Siddha,SM13,Pyorrhoea disorder (TM2),0.4503684752250963
299,EBB,Aẕal,அழல்,Siddha,SK00,Cephalalgia disorder (TM2),0.4503684752250963
300,EBB1.1,Aẕal Kuṉmam,அழல் குன்மம்,Siddha,SG22,Stomach meridian pattern (TM1),0.49416303040410564
300,EBB1.1,Aẕal Kuṉmam,அழல் குன்மம்,Siddha,DA43.1,Angiodysplasia of stomach,0.49416303040410564
300,EBB1.1,Aẕal Kuṉmam,அழல் குன்மம்,Siddha,2B72.0,Adenocarcinoma of stomach,0.49416303040410564
301,EBB1.2,Ēṟi Kuṉmam,எரி குன்மம்,Siddha,DA62.3,Peptic anastomotic ulcer,0.306098390805663
301,EBB1.2,Ēṟi Kuṉmam,எரி குன்மம்,Siddha,XA0FB1,Short head of biceps brachii tendon,0.26735378114554437
301,EBB1.2,Ēṟi Kuṉmam,எரி குன்மம்,Siddha,DA61,"Peptic ulcer, site unspecified",0.2536704559635393
302,EBB1.3,Vānti Kuṉmam,வாந்தி குன்மம்,Siddha,XA7MC7,Stomach,0.3725603661874317
302,EBB1.3,Vānti Kuṉmam,வாந்தி குன்மம்,Siddha,NB91.51,Laceration of stomach without perforation,0.3725603661874317
302,EBB1.3,Vānti Kuṉmam,வாந்தி குன்மம்,Siddha,DA40,Acquired anatomical alterations of the stomach,0.3725603661874317
303,EBC,Aiyam,ஐயம்,Siddha,SN4D,Vitiligo disorder (TM2),0.42362445822179795
303,EBC,Aiyam,ஐயம்,Siddha,SM91,Endocervicitis disorder (TM2),0.42362445822179795
303,EBC,Aiyam,ஐயம்,Siddha,6B24.Z,"Hoarding disorder, unspecified",0.42362445822179795
304,EBC1.1,Aiya Kuṉmam,ஐய குன்மம்,Siddha,MG24.0Z,"Fear of cancer, unspecified",0.31228792742948613
304,EBC1.1,Aiya Kuṉmam,ஐய குன்மம்,Siddha,MG24.0,Fear of cancer,0.31228792742948613
304,EBC1.1,Aiya Kuṉmam,ஐய குன்மம்,Siddha,SE37,Infantile malnutrition disorder (TM1),0.28674817094017535
305,EBD,Mukkuṟṟam,முக்குற்றம்,Siddha,SM36,Malabsorption disorder (TM2),0.44754800548721085
305,EBD,Mukkuṟṟam,முக்குற்றம்,Siddha,6C51.0,"Gaming disorder, predominantly online",0.44754800548721085
305,EBD,Mukkuṟṟam,முக்குற்றம்,Siddha,6B66,Depersonalization-derealization disorder,0.44754800548721085
306,EBD1.1,Mukkuṟṟa Kuṉmam,முக்குற்ற குன்மம்,Siddha,XM9H30,Tests for gastric secretion,0.35892279026152696
306,EBD1.1,Mukkuṟṟa Kuṉmam,முக்குற்ற குன்மம்,Siddha,SM71,Anorexia disorder (TM2),0.3226581747394932
306,EBD1.1,Mukkuṟṟa Kuṉmam,முக்குற்ற குன்மம்,Siddha,SM3E,Gastric ulcer disorder (TM2),0.2977950844005099
307,EC,Kaṭuppukkaẕiccal,கடுப்புக்கழிச்சல்,Siddha,XM1596,Blood substitutes and plasma protein fractions,0.3657709589915004
307,EC,Kaṭuppukkaẕiccal,கடுப்புக்கழிச்சல்,Siddha,SR1T,Blood deficiency pattern (TM2),0.3657709589915004
307,EC,Kaṭuppukkaẕiccal,கடுப்புக்கழிச்சல்,Siddha,MA12.4,Finding of steroid agent in blood,0.3657709589915004
308,ECB,Aẕal,அழல்,Siddha,XA3518,Aqueous humour,0.3972650673880555
308,ECB,Aẕal,அழல்,Siddha,XA8UK8,Blood cells,0.3760716841887747
308,ECB,Aẕal,அழல்,Siddha,QB98,Blood transfusion without reported diagnosis,0.3760716841887747
309,ECB1.1,Kaṭuppukkaẕiccal,கடுப்புக்கழிச்சல்,Siddha,3A81.1,Polycythaemia due to over-transfusion or blood doping,0.24880325947111417
309,ECB1.1,Kaṭuppukkaẕiccal,கடுப்புக்கழிச்சல்,Siddha,CA71.2,Pneumonitis due to aspiration of blood,0.24880325947111417
309,ECB1.1,Kaṭuppukkaẕiccal,கடுப்புக்கழிச்சல்,Siddha,MA13.1,Finding of alcohol in blood,0.24880325947111417
310,ED,Mānta Nōy,மாந்த நோய்,Siddha,ME24.4,Digestive system stenosis,0.5182036775402561
310,ED,Mānta Nōy,மாந்த நோய்,Siddha,4B20.2,Sarcoidosis of the digestive system,0.5182036775402561
310,ED,Mānta Nōy,மாந்த நோய்,Siddha,ME24.3,Digestive system perforation,0.5182036775402561
311,EDA,Vaḷi,வளி,Siddha,ME24.3,Digestive system perforation,0.5838913015301688
311,EDA,Vaḷi,வளி,Siddha,ME24.7,Digestive system incarceration,0.5838913015301688
311,EDA,Vaḷi,வளி,Siddha,4B20.2,Sarcoidosis of the digestive system,0.5838913015301688
312,EDA1.1,Kōl Mānta Nōy,கோல் மாந்த நோய்,Siddha,9A93,Adhesions or disruptions of iris or ciliary body,0.2876190129660331
312,EDA1.1,Kōl Mānta Nōy,கோல் மாந்த நோய்,Siddha,4A41.2Z,"Inclusion body myopathy, unspecified",0.2876190129660331
312,EDA1.1,Kōl Mānta Nōy,கோல் மாந்த நோய்,Siddha,XA8S02,Para-aortic body,0.2876190129660331
313,EDB,Aẕal,அழல்,Siddha,ME24.4,Digestive system stenosis,0.5810019035187467
313,EDB,Aẕal,அழல்,Siddha,4B20.2,Sarcoidosis of the digestive system,0.5810019035187467
313,EDB,Aẕal,அழல்,Siddha,ME24.8,Digestive system strangulation or gangrene,0.5810019035187467
314,EDB1.1,Nañcu Mānta Nōy,நஞ்சு மாந்த நோய்,Siddha,XM1KF5,Crab seafood poison,0.3056648569082401
314,EDB1.1,Nañcu Mānta Nōy,நஞ்சு மாந்த நோய்,Siddha,XM3BZ7,Seafood poison,0.3056648569082401
314,EDB1.1,Nañcu Mānta Nōy,நஞ்சு மாந்த நோய்,Siddha,XM3XQ0,Oyster seafood poison,0.3056648569082401
315,EDC,Aiyam,ஐயம்,Siddha,ME24.3,Digestive system perforation,0.5286881181367761
315,EDC,Aiyam,ஐயம்,Siddha,SS16,Natural digestive fire pattern (TM2),0.5286881181367761
315,EDC,Aiyam,ஐயம்,Siddha,4B20.2,Sarcoidosis of the digestive system,0.5286881181367761
316,EDC1.1,Aiya Mānta Nōy,ஐய மாந்த நோய்,Siddha,XE77H,Excessive heating,0.32699718318928656
316,EDC1.1,Aiya Mānta Nōy,ஐய மாந்த நோய்,Siddha,XE9C7,Excessive cooling,0.32699718318928656
316,EDC1.1,Aiya Mānta Nōy,ஐய மாந்த நோய்,Siddha,8A07.2,Excessive startle reflex,0.32699718318928656
317,EE,Niṇak Kaẕiccal,நிணக் கழிச்சல்,Siddha,SR02,Infantile dysentry disorder (TM2),0.3939998152819784
318,EEA,Vaḷi,வளி,Siddha,SR02,Infantile dysentry disorder (TM2),0.529717252701662
318,EEA,Vaḷi,வளி,Siddha,XE9CT,"Bow, arrow, crossbow bolt, crossbow, not elsewhere classified",0.4139537117806495
318,EEA,Vaḷi,வளி,Siddha,XM15W5,"Varnish, not elsewhere classified",0.4139537117806495
319,EEA1.1,Vaḷi Niṇak Kaẕiccal,வளி நிணக் கழிச்சல்,Siddha,XA8JR9,Symphysis of mandible,0.26984606736797545
